date,datatype,station,attributes,value,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
2020-04-13T00:00:00,PRCP,GHCND:USC00320817,",,N,",0.04,558.1,2007-08-01,2020-10-02,46.8338,"BISMARCK 2.4 NNW, ND US",0.9462,METERS,-100.7969
2020-04-13T00:00:00,SNOW,GHCND:USC00320817,",,N,",0.6,558.1,2007-08-01,2020-10-02,46.8338,"BISMARCK 2.4 NNW, ND US",0.9462,METERS,-100.7969
2020-04-13T00:00:00,SNWD,GHCND:USC00320817,",,N,",0.5,558.1,2007-08-01,2020-10-02,46.8338,"BISMARCK 2.4 NNW, ND US",0.9462,METERS,-100.7969
2020-04-13T00:00:00,PRCP,GHCND:USC00320818,"T,,7,2400",0.0,503.2,2011-10-24,2021-04-09,46.7716,"BISMARCK WEATHER FORECAST OFFICE, ND US",0.9986,METERS,-100.7591
2020-04-13T00:00:00,SNOW,GHCND:USC00320818,"T,,7,",0.0,503.2,2011-10-24,2021-04-09,46.7716,"BISMARCK WEATHER FORECAST OFFICE, ND US",0.9986,METERS,-100.7591
2020-04-13T00:00:00,SNWD,GHCND:USC00320818,"T,,7,2400",0.0,503.2,2011-10-24,2021-04-09,46.7716,"BISMARCK WEATHER FORECAST OFFICE, ND US",0.9986,METERS,-100.7591
2020-04-13T00:00:00,TMAX,GHCND:USC00320818,",,7,2400",34.0,503.2,2011-10-24,2021-04-09,46.7716,"BISMARCK WEATHER FORECAST OFFICE, ND US",0.9986,METERS,-100.7591
2020-04-13T00:00:00,TMIN,GHCND:USC00320818,",,7,2400",20.0,503.2,2011-10-24,2021-04-09,46.7716,"BISMARCK WEATHER FORECAST OFFICE, ND US",0.9986,METERS,-100.7591
2020-04-13T00:00:00,PRCP,GHCND:USC00320941,",,7,0800",0.0,493.5,1893-01-01,2021-04-10,48.8216,"BOTTINEAU, ND US",0.9581,METERS,-100.4527
2020-04-13T00:00:00,SNOW,GHCND:USC00320941,",,7,",0.0,493.5,1893-01-01,2021-04-10,48.8216,"BOTTINEAU, ND US",0.9581,METERS,-100.4527
2020-04-13T00:00:00,TMAX,GHCND:USC00320941,",,7,0800",32.0,493.5,1893-01-01,2021-04-10,48.8216,"BOTTINEAU, ND US",0.9581,METERS,-100.4527
2020-04-13T00:00:00,TMIN,GHCND:USC00320941,",,7,0800",10.0,493.5,1893-01-01,2021-04-10,48.8216,"BOTTINEAU, ND US",0.9581,METERS,-100.4527
2020-04-13T00:00:00,TOBS,GHCND:USC00320941,",,7,0800",17.0,493.5,1893-01-01,2021-04-10,48.8216,"BOTTINEAU, ND US",0.9581,METERS,-100.4527
2020-04-13T00:00:00,PRCP,GHCND:USC00320995,",,7,0800",0.02,909.2,1915-01-02,2021-04-10,46.19361,"BOWMAN, ND US",0.9536,METERS,-103.37138
2020-04-13T00:00:00,SNOW,GHCND:USC00320995,",,7,",0.2,909.2,1915-01-02,2021-04-10,46.19361,"BOWMAN, ND US",0.9536,METERS,-103.37138
2020-04-13T00:00:00,SNWD,GHCND:USC00320995,"T,,7,0800",0.0,909.2,1915-01-02,2021-04-10,46.19361,"BOWMAN, ND US",0.9536,METERS,-103.37138
2020-04-13T00:00:00,TMAX,GHCND:USC00320995,",,7,0800",32.0,909.2,1915-01-02,2021-04-10,46.19361,"BOWMAN, ND US",0.9536,METERS,-103.37138
2020-04-13T00:00:00,TMIN,GHCND:USC00320995,",,7,0800",11.0,909.2,1915-01-02,2021-04-10,46.19361,"BOWMAN, ND US",0.9536,METERS,-103.37138
2020-04-13T00:00:00,TOBS,GHCND:USC00320995,",,7,0800",15.0,909.2,1915-01-02,2021-04-10,46.19361,"BOWMAN, ND US",0.9536,METERS,-103.37138
2020-04-13T00:00:00,PRCP,GHCND:USC00321362,",,7,0800",0.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,SNOW,GHCND:USC00321362,",,7,",0.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,SNWD,GHCND:USC00321362,",,7,0800",0.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,TMAX,GHCND:USC00321362,",,7,0800",32.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,TMIN,GHCND:USC00321362,",,7,0800",14.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,TOBS,GHCND:USC00321362,",,7,0800",15.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,WESD,GHCND:USC00321362,",,7,0800",0.0,475.5,1967-04-19,2021-04-09,47.5088,"CARRINGTON 4 N, ND US",0.9292,METERS,-99.1211
2020-04-13T00:00:00,PRCP,GHCND:USC00321408,",,7,0800",0.0,285.0,1984-05-01,2021-04-10,46.8769,"CASSELTON AGRONOMY FARM, ND US",0.9761,METERS,-97.2328
2020-04-13T00:00:00,TMAX,GHCND:USC00321408,",,7,0800",33.0,285.0,1984-05-01,2021-04-10,46.8769,"CASSELTON AGRONOMY FARM, ND US",0.9761,METERS,-97.2328
2020-04-13T00:00:00,TMIN,GHCND:USC00321408,",,7,0800",21.0,285.0,1984-05-01,2021-04-10,46.8769,"CASSELTON AGRONOMY FARM, ND US",0.9761,METERS,-97.2328
2020-04-13T00:00:00,TOBS,GHCND:USC00321408,",,7,0800",22.0,285.0,1984-05-01,2021-04-10,46.8769,"CASSELTON AGRONOMY FARM, ND US",0.9761,METERS,-97.2328
2020-04-13T00:00:00,PRCP,GHCND:USC00321435,"T,,7,0700",0.0,274.0,1927-08-01,2021-04-10,48.8624,"CAVALIER 7 NW, ND US",0.9428,METERS,-97.7015
2020-04-13T00:00:00,SNOW,GHCND:USC00321435,",,7,",0.1,274.0,1927-08-01,2021-04-10,48.8624,"CAVALIER 7 NW, ND US",0.9428,METERS,-97.7015
2020-04-13T00:00:00,SNWD,GHCND:USC00321435,"T,,7,0700",0.0,274.0,1927-08-01,2021-04-10,48.8624,"CAVALIER 7 NW, ND US",0.9428,METERS,-97.7015
2020-04-13T00:00:00,TMAX,GHCND:USC00321435,",,7,0700",33.0,274.0,1927-08-01,2021-04-10,48.8624,"CAVALIER 7 NW, ND US",0.9428,METERS,-97.7015
2020-04-13T00:00:00,TMIN,GHCND:USC00321435,",,7,0700",16.0,274.0,1927-08-01,2021-04-10,48.8624,"CAVALIER 7 NW, ND US",0.9428,METERS,-97.7015
2020-04-13T00:00:00,TOBS,GHCND:USC00321435,",,7,0700",17.0,274.0,1927-08-01,2021-04-10,48.8624,"CAVALIER 7 NW, ND US",0.9428,METERS,-97.7015
2020-04-13T00:00:00,PRCP,GHCND:USC00321456,",,7,2400",0.0,606.6,1938-04-01,2021-02-28,47.0644,"CENTER 4 SE, ND US",0.9361,METERS,-101.2119
2020-04-13T00:00:00,SNWD,GHCND:USC00321456,",,7,",0.0,606.6,1938-04-01,2021-02-28,47.0644,"CENTER 4 SE, ND US",0.9361,METERS,-101.2119
2020-04-13T00:00:00,TMAX,GHCND:USC00321456,",,7,2400",23.0,606.6,1938-04-01,2021-02-28,47.0644,"CENTER 4 SE, ND US",0.9361,METERS,-101.2119
2020-04-13T00:00:00,TMIN,GHCND:USC00321456,",,7,2400",12.0,606.6,1938-04-01,2021-02-28,47.0644,"CENTER 4 SE, ND US",0.9361,METERS,-101.2119
2020-04-13T00:00:00,TOBS,GHCND:USC00321456,",,7,2400",16.0,606.6,1938-04-01,2021-02-28,47.0644,"CENTER 4 SE, ND US",0.9361,METERS,-101.2119
2020-04-13T00:00:00,PRCP,GHCND:USC00321477,",,7,0800",0.0,290.5,1962-12-01,2021-02-28,46.7958,"CHAFFEE 5 NE, ND US",0.9886,METERS,-97.2686
2020-04-13T00:00:00,SNOW,GHCND:USC00321477,",,7,",0.0,290.5,1962-12-01,2021-02-28,46.7958,"CHAFFEE 5 NE, ND US",0.9886,METERS,-97.2686
2020-04-13T00:00:00,PRCP,GHCND:USC00321816,"T,,7,0900",0.0,464.5,1930-07-01,2021-02-28,47.24,"COURTENAY 1 NW, ND US",0.9623,METERS,-98.58472
2020-04-13T00:00:00,SNOW,GHCND:USC00321816,"T,,7,",0.0,464.5,1930-07-01,2021-02-28,47.24,"COURTENAY 1 NW, ND US",0.9623,METERS,-98.58472
2020-04-13T00:00:00,SNWD,GHCND:USC00321816,"T,,7,",0.0,464.5,1930-07-01,2021-02-28,47.24,"COURTENAY 1 NW, ND US",0.9623,METERS,-98.58472
2020-04-13T00:00:00,PRCP,GHCND:USC00321871,",,7,1800",0.0,597.1,1907-04-03,2021-04-09,48.9144,"CROSBY, ND US",0.9779,METERS,-103.2977
2020-04-13T00:00:00,SNOW,GHCND:USC00321871,",,7,",0.0,597.1,1907-04-03,2021-04-09,48.9144,"CROSBY, ND US",0.9779,METERS,-103.2977
2020-04-13T00:00:00,TMAX,GHCND:USC00321871,",,7,1800",27.0,597.1,1907-04-03,2021-04-09,48.9144,"CROSBY, ND US",0.9779,METERS,-103.2977
2020-04-13T00:00:00,TMIN,GHCND:USC00321871,",,7,1800",10.0,597.1,1907-04-03,2021-04-09,48.9144,"CROSBY, ND US",0.9779,METERS,-103.2977
2020-04-13T00:00:00,TOBS,GHCND:USC00321871,",,7,1800",17.0,597.1,1907-04-03,2021-04-09,48.9144,"CROSBY, ND US",0.9779,METERS,-103.2977
2020-04-13T00:00:00,PRCP,GHCND:USC00322148,",,H,",0.0,439.2,2019-01-01,2021-04-09,48.11667,"DEVILS LAKE MUNICIPAL AIRPORT, ND US",0.9976,METERS,-98.9
2020-04-13T00:00:00,TMAX,GHCND:USC00322148,",,H,",23.0,439.2,2019-01-01,2021-04-09,48.11667,"DEVILS LAKE MUNICIPAL AIRPORT, ND US",0.9976,METERS,-98.9
2020-04-13T00:00:00,TMIN,GHCND:USC00322148,",,H,",15.0,439.2,2019-01-01,2021-04-09,48.11667,"DEVILS LAKE MUNICIPAL AIRPORT, ND US",0.9976,METERS,-98.9
2020-04-13T00:00:00,PRCP,GHCND:USC00322188,",,7,0800",0.13,749.8,1893-01-01,2021-04-10,46.89138,"DICKINSON, ND US",0.9319,METERS,-102.77916
2020-04-13T00:00:00,SNOW,GHCND:USC00322188,",,7,",1.6,749.8,1893-01-01,2021-04-10,46.89138,"DICKINSON, ND US",0.9319,METERS,-102.77916
2020-04-13T00:00:00,SNWD,GHCND:USC00322188,",,7,0800",2.0,749.8,1893-01-01,2021-04-10,46.89138,"DICKINSON, ND US",0.9319,METERS,-102.77916
2020-04-13T00:00:00,WESD,GHCND:USC00322188,",,7,0800",0.1,749.8,1893-01-01,2021-04-10,46.89138,"DICKINSON, ND US",0.9319,METERS,-102.77916
2020-04-13T00:00:00,PRCP,GHCND:USC00322193,",,7,0800",0.05,725.4,1981-06-01,2021-04-09,47.1944,"DICKINSON RANCH HQ, ND US",0.9945,METERS,-102.8413
2020-04-13T00:00:00,SNOW,GHCND:USC00322193,",,7,",1.0,725.4,1981-06-01,2021-04-09,47.1944,"DICKINSON RANCH HQ, ND US",0.9945,METERS,-102.8413
2020-04-13T00:00:00,TMAX,GHCND:USC00322193,",,7,0800",32.0,725.4,1981-06-01,2021-04-09,47.1944,"DICKINSON RANCH HQ, ND US",0.9945,METERS,-102.8413
2020-04-13T00:00:00,TMIN,GHCND:USC00322193,",,7,0800",8.0,725.4,1981-06-01,2021-04-09,47.1944,"DICKINSON RANCH HQ, ND US",0.9945,METERS,-102.8413
2020-04-13T00:00:00,TOBS,GHCND:USC00322193,",,7,0800",16.0,725.4,1981-06-01,2021-04-09,47.1944,"DICKINSON RANCH HQ, ND US",0.9945,METERS,-102.8413
2020-04-13T00:00:00,PRCP,GHCND:USC00322304,"T,,7,0800",0.0,471.5,1964-08-02,2021-02-28,48.04861,"DRAKE 9 NE, ND US",0.9894,METERS,-100.30944
2020-04-13T00:00:00,SNOW,GHCND:USC00322304,",,7,",0.0,471.5,1964-08-02,2021-02-28,48.04861,"DRAKE 9 NE, ND US",0.9894,METERS,-100.30944
2020-04-13T00:00:00,SNWD,GHCND:USC00322304,",,7,0800",0.0,471.5,1964-08-02,2021-02-28,48.04861,"DRAKE 9 NE, ND US",0.9894,METERS,-100.30944
2020-04-13T00:00:00,TMAX,GHCND:USC00322304,",,7,0800",35.0,471.5,1964-08-02,2021-02-28,48.04861,"DRAKE 9 NE, ND US",0.9894,METERS,-100.30944
2020-04-13T00:00:00,TMIN,GHCND:USC00322304,",,7,0800",13.0,471.5,1964-08-02,2021-02-28,48.04861,"DRAKE 9 NE, ND US",0.9894,METERS,-100.30944
2020-04-13T00:00:00,TOBS,GHCND:USC00322304,",,7,0800",13.0,471.5,1964-08-02,2021-02-28,48.04861,"DRAKE 9 NE, ND US",0.9894,METERS,-100.30944
2020-04-13T00:00:00,PRCP,GHCND:USC00322365,",,7,0800",0.12,666.6,1918-01-01,2021-04-10,47.3466,"DUNN CENTER 1 E, ND US",0.8954,METERS,-102.5869
2020-04-13T00:00:00,SNOW,GHCND:USC00322365,",,7,",1.2,666.6,1918-01-01,2021-04-10,47.3466,"DUNN CENTER 1 E, ND US",0.8954,METERS,-102.5869
2020-04-13T00:00:00,TMAX,GHCND:USC00322365,",,7,0800",35.0,666.6,1918-01-01,2021-04-10,47.3466,"DUNN CENTER 1 E, ND US",0.8954,METERS,-102.5869
2020-04-13T00:00:00,TMIN,GHCND:USC00322365,",,7,0800",6.0,666.6,1918-01-01,2021-04-10,47.3466,"DUNN CENTER 1 E, ND US",0.8954,METERS,-102.5869
2020-04-13T00:00:00,TOBS,GHCND:USC00322365,",,7,0800",12.0,666.6,1918-01-01,2021-04-10,47.3466,"DUNN CENTER 1 E, ND US",0.8954,METERS,-102.5869
2020-04-13T00:00:00,PRCP,GHCND:USC00322588,",,7,0700",0.0,731.5,1982-09-01,2021-02-28,46.4088,"ELGIN, ND US",0.9505,METERS,-101.8419
2020-04-13T00:00:00,SNOW,GHCND:USC00322588,",,7,",0.0,731.5,1982-09-01,2021-02-28,46.4088,"ELGIN, ND US",0.9505,METERS,-101.8419
2020-04-13T00:00:00,PRCP,GHCND:USC00322695,",,7,1800",0.0,354.8,1952-04-01,2021-02-28,46.6166,"ENDERLIN 2 W, ND US",0.841,METERS,-97.6388
2020-04-13T00:00:00,SNOW,GHCND:USC00322695,",,7,",0.0,354.8,1952-04-01,2021-02-28,46.6166,"ENDERLIN 2 W, ND US",0.841,METERS,-97.6388
2020-04-13T00:00:00,TMAX,GHCND:USC00322695,",,7,1800",32.0,354.8,1952-04-01,2021-02-28,46.6166,"ENDERLIN 2 W, ND US",0.841,METERS,-97.6388
2020-04-13T00:00:00,TMIN,GHCND:USC00322695,",,7,1800",17.0,354.8,1952-04-01,2021-02-28,46.6166,"ENDERLIN 2 W, ND US",0.841,METERS,-97.6388
2020-04-13T00:00:00,TOBS,GHCND:USC00322695,",,7,1800",28.0,354.8,1952-04-01,2021-02-28,46.6166,"ENDERLIN 2 W, ND US",0.841,METERS,-97.6388
2020-04-13T00:00:00,PRCP,GHCND:USC00322768,"T,,7,0700",0.0,497.4,2013-05-10,2021-01-27,48.1582,"ESMOND 9 NNW, ND US",0.8933,METERS,-99.8285
2020-04-13T00:00:00,SNOW,GHCND:USC00322768,"T,,7,",0.0,497.4,2013-05-10,2021-01-27,48.1582,"ESMOND 9 NNW, ND US",0.8933,METERS,-99.8285
2020-04-13T00:00:00,TMAX,GHCND:USC00322768,",,7,0700",35.0,497.4,2013-05-10,2021-01-27,48.1582,"ESMOND 9 NNW, ND US",0.8933,METERS,-99.8285
2020-04-13T00:00:00,TMIN,GHCND:USC00322768,",,7,0700",12.0,497.4,2013-05-10,2021-01-27,48.1582,"ESMOND 9 NNW, ND US",0.8933,METERS,-99.8285
2020-04-13T00:00:00,TOBS,GHCND:USC00322768,",,7,0700",19.0,497.4,2013-05-10,2021-01-27,48.1582,"ESMOND 9 NNW, ND US",0.8933,METERS,-99.8285
2020-04-13T00:00:00,PRCP,GHCND:USC00322860,",,7,2400",0.01,276.8,2013-06-26,2021-04-09,46.8293,"FARGO 3 S, ND US",0.9937,METERS,-96.7962
2020-04-13T00:00:00,SNOW,GHCND:USC00322860,",,7,",0.1,276.8,2013-06-26,2021-04-09,46.8293,"FARGO 3 S, ND US",0.9937,METERS,-96.7962
2020-04-13T00:00:00,SNWD,GHCND:USC00322860,",,7,2400",0.0,276.8,2013-06-26,2021-04-09,46.8293,"FARGO 3 S, ND US",0.9937,METERS,-96.7962
2020-04-13T00:00:00,TMAX,GHCND:USC00322860,",,7,2400",29.0,276.8,2013-06-26,2021-04-09,46.8293,"FARGO 3 S, ND US",0.9937,METERS,-96.7962
2020-04-13T00:00:00,TMIN,GHCND:USC00322860,",,7,2400",14.0,276.8,2013-06-26,2021-04-09,46.8293,"FARGO 3 S, ND US",0.9937,METERS,-96.7962
2020-04-13T00:00:00,TOBS,GHCND:USC00322860,",,7,2400",15.0,276.8,2013-06-26,2021-04-09,46.8293,"FARGO 3 S, ND US",0.9937,METERS,-96.7962
2020-04-13T00:00:00,PRCP,GHCND:USC00323117,"T,,7,0800",0.0,381.0,1893-01-01,2020-12-31,46.0333,"FORMAN 5 SSE, ND US",0.92,METERS,-97.595
2020-04-13T00:00:00,SNOW,GHCND:USC00323117,"T,,7,",0.0,381.0,1893-01-01,2020-12-31,46.0333,"FORMAN 5 SSE, ND US",0.92,METERS,-97.595
2020-04-13T00:00:00,TMAX,GHCND:USC00323117,",,7,0800",32.0,381.0,1893-01-01,2020-12-31,46.0333,"FORMAN 5 SSE, ND US",0.92,METERS,-97.595
2020-04-13T00:00:00,TMIN,GHCND:USC00323117,",,7,0800",20.0,381.0,1893-01-01,2020-12-31,46.0333,"FORMAN 5 SSE, ND US",0.92,METERS,-97.595
2020-04-13T00:00:00,PRCP,GHCND:USC00323196,",,7,0800",0.0,716.3,1963-10-01,2021-02-28,48.908,"FORTUNA 1 W, ND US",0.9554,METERS,-103.8055
2020-04-13T00:00:00,SNOW,GHCND:USC00323196,",,7,",0.0,716.3,1963-10-01,2021-02-28,48.908,"FORTUNA 1 W, ND US",0.9554,METERS,-103.8055
2020-04-13T00:00:00,TMAX,GHCND:USC00323196,",,7,0800",36.0,716.3,1963-10-01,2021-02-28,48.908,"FORTUNA 1 W, ND US",0.9554,METERS,-103.8055
2020-04-13T00:00:00,TMIN,GHCND:USC00323196,",,7,0800",9.0,716.3,1963-10-01,2021-02-28,48.908,"FORTUNA 1 W, ND US",0.9554,METERS,-103.8055
2020-04-13T00:00:00,TOBS,GHCND:USC00323196,",,7,0800",14.0,716.3,1963-10-01,2021-02-28,48.908,"FORTUNA 1 W, ND US",0.9554,METERS,-103.8055
2020-04-13T00:00:00,PRCP,GHCND:USC00323206,",,7,0730",0.0,494.7,2006-02-01,2021-04-09,46.08972,"FORT YATES, ND US",0.3624,METERS,-100.66194
2020-04-13T00:00:00,SNOW,GHCND:USC00323206,",,7,",0.0,494.7,2006-02-01,2021-04-09,46.08972,"FORT YATES, ND US",0.3624,METERS,-100.66194
2020-04-13T00:00:00,SNWD,GHCND:USC00323206,",,7,0730",0.0,494.7,2006-02-01,2021-04-09,46.08972,"FORT YATES, ND US",0.3624,METERS,-100.66194
2020-04-13T00:00:00,PRCP,GHCND:USC00323217,"T,,7,0700",0.0,510.5,1897-07-01,2021-03-16,48.4583,"FOXHOLM 7 N, ND US",0.779,METERS,-101.5697
2020-04-13T00:00:00,SNOW,GHCND:USC00323217,"T,,7,",0.0,510.5,1897-07-01,2021-03-16,48.4583,"FOXHOLM 7 N, ND US",0.779,METERS,-101.5697
2020-04-13T00:00:00,TMAX,GHCND:USC00323217,",,7,0700",35.0,510.5,1897-07-01,2021-03-16,48.4583,"FOXHOLM 7 N, ND US",0.779,METERS,-101.5697
2020-04-13T00:00:00,TMIN,GHCND:USC00323217,",,7,0700",15.0,510.5,1897-07-01,2021-03-16,48.4583,"FOXHOLM 7 N, ND US",0.779,METERS,-101.5697
2020-04-13T00:00:00,PRCP,GHCND:USC00323287,",,7,1800",0.1,437.4,1898-01-01,2021-03-31,46.15833,"FULLERTON 1 ESE, ND US",0.9869,METERS,-98.39888
2020-04-13T00:00:00,SNWD,GHCND:USC00323287,",,7,1800",0.0,437.4,1898-01-01,2021-03-31,46.15833,"FULLERTON 1 ESE, ND US",0.9869,METERS,-98.39888
2020-04-13T00:00:00,TMAX,GHCND:USC00323287,",,7,1800",26.0,437.4,1898-01-01,2021-03-31,46.15833,"FULLERTON 1 ESE, ND US",0.9869,METERS,-98.39888
2020-04-13T00:00:00,TMIN,GHCND:USC00323287,",,7,1800",22.0,437.4,1898-01-01,2021-03-31,46.15833,"FULLERTON 1 ESE, ND US",0.9869,METERS,-98.39888
2020-04-13T00:00:00,TOBS,GHCND:USC00323287,",,7,1800",24.0,437.4,1898-01-01,2021-03-31,46.15833,"FULLERTON 1 ESE, ND US",0.9869,METERS,-98.39888
2020-04-13T00:00:00,PRCP,GHCND:USC00323376,",,7,0700",0.02,588.9,1948-07-01,2021-04-08,47.6538,"GARRISON, ND US",0.9358,METERS,-101.4198
2020-04-13T00:00:00,SNOW,GHCND:USC00323376,",,7,",0.5,588.9,1948-07-01,2021-04-08,47.6538,"GARRISON, ND US",0.9358,METERS,-101.4198
2020-04-13T00:00:00,TMAX,GHCND:USC00323376,",,7,0700",36.0,588.9,1948-07-01,2021-04-08,47.6538,"GARRISON, ND US",0.9358,METERS,-101.4198
2020-04-13T00:00:00,TMIN,GHCND:USC00323376,",,7,0700",9.0,588.9,1948-07-01,2021-04-08,47.6538,"GARRISON, ND US",0.9358,METERS,-101.4198
2020-04-13T00:00:00,TOBS,GHCND:USC00323376,",,7,0700",12.0,588.9,1948-07-01,2021-04-08,47.6538,"GARRISON, ND US",0.9358,METERS,-101.4198
2020-04-13T00:00:00,PRCP,GHCND:USC00323529,",,7,0800",0.0,566.9,1950-08-01,2021-02-28,47.155,"GOLDEN VALLEY 9 S, ND US",0.5792,METERS,-102.0706
2020-04-13T00:00:00,PRCP,GHCND:USC00323621,",,7,2400",0.05,253.0,1893-01-01,2021-04-10,47.92172,"GRAND FORKS UNIVERSITY NWS, ND US",0.9789,METERS,-97.0975
2020-04-13T00:00:00,SNOW,GHCND:USC00323621,",,7,",0.9,253.0,1893-01-01,2021-04-10,47.92172,"GRAND FORKS UNIVERSITY NWS, ND US",0.9789,METERS,-97.0975
2020-04-13T00:00:00,SNWD,GHCND:USC00323621,",,7,2400",0.0,253.0,1893-01-01,2021-04-10,47.92172,"GRAND FORKS UNIVERSITY NWS, ND US",0.9789,METERS,-97.0975
2020-04-13T00:00:00,TMAX,GHCND:USC00323621,",,7,2400",27.0,253.0,1893-01-01,2021-04-10,47.92172,"GRAND FORKS UNIVERSITY NWS, ND US",0.9789,METERS,-97.0975
2020-04-13T00:00:00,TMIN,GHCND:USC00323621,",,7,2400",17.0,253.0,1893-01-01,2021-04-10,47.92172,"GRAND FORKS UNIVERSITY NWS, ND US",0.9789,METERS,-97.0975
2020-04-13T00:00:00,TOBS,GHCND:USC00323621,",,7,2400",17.0,253.0,1893-01-01,2021-04-10,47.92172,"GRAND FORKS UNIVERSITY NWS, ND US",0.9789,METERS,-97.0975
2020-04-13T00:00:00,PRCP,GHCND:USC00323705,",,7,1700",0.13,813.8,1987-08-01,2021-02-28,47.4011,"GRASSY BUTTE 2 ENE, ND US",0.9971,METERS,-103.2072
2020-04-13T00:00:00,SNOW,GHCND:USC00323705,",,7,",2.4,813.8,1987-08-01,2021-02-28,47.4011,"GRASSY BUTTE 2 ENE, ND US",0.9971,METERS,-103.2072
2020-04-13T00:00:00,SNWD,GHCND:USC00323705,",,7,1700",2.0,813.8,1987-08-01,2021-02-28,47.4011,"GRASSY BUTTE 2 ENE, ND US",0.9971,METERS,-103.2072
